719,2481.5,2471,12790,2246,225
720,2483.7,2474,12790,2250,224
721,2486.0,2477,12791,2253,224
722,2487.9,2480,12792,2256,224
723,2489.7,2484,12794,2259,225
724,2491.3,2487,12796,2262,225
725,2493.4,2490,12797,2265,225
726,2495.9,2493,12797,2268,225
727,2498.4,2496,12798,2271,225
728,2501.0,2500,12799,2275,225
729,2502.9,2503,0,2278,225
730,2504.7,2506,1,2281,225
731,2506.4,2509,3,2284,225
732,2508.3,2512,4,2287,225
733,2510.4,2515,5,2290,225
734,2513.9,2519,5,2293,226
735,2519.3,2522,3,2296,226
736,2525.176470588235,2525,0,2300,225
737,2534.2,2528,12794,2303,225
738,2538.2,2532,12794,2306,226
739,2540.4,2535,12795,2309,226
740,2542.6,2538,12795,2312,226
741,2544.8,2541,12796,2315,226
742,2546.9,2545,12798,2318,227
743,2548.8,2548,12799,2321,227
744,2550.9,2551,0,2325,226
745,2553.6,2554,0,2328,226
746,2556.3,2557,1,2331,226
747,2558.8,2560,1,2334,226
748,2561.2,2563,2,2337,226
749,2563.6,2566,2,2340,226
750,2566.1,2570,4,2343,227
751,2568.5,2573,4,2346,227
752,2571.0,2576,5,2350,226
753,2573.1,2579,6,2353,226
754,2575.8,2582,6,2356,226
755,2579.1,2585,6,2359,226
756,2580.7272727272725,2588,7,2362,226
757,2591.75,2591,12799,2365,226
758,2600.9,2594,12793,2368,226
759,2604.3,2597,12793,2371,226
760,2606.6,2600,12793,2375,225
761,2608.8,2604,12795,2378,226
762,2610.9,2607,12796,2381,226
763,2613.3,2610,12797,2384,226
764,2616.2,2613,12797,2387,226
765,2619.7,2616,12796,2390,226
766,2622.6,2619,12796,2393,226
767,2625.3,2622,12797,2396,226
768,2627.8,2625,12797,2400,225
769,2630.8,2628,12797,2403,225
770,2634.0,2631,12797,2406,225
771,2636.7,2634,12797,2409,225
772,2638.9,2637,12798,2412,225
773,2640.8,2640,12799,2415,225
774,2643.1,2643,0,2418,225
775,2646.4,2646,0,2421,225
776,2649.7,2649,12799,2425,224
777,2663.0,2652,12789,2428,224
778,2659.9166666666665,2655,12795,2431,224
779,2671.6,2658,12786,2434,224
780,2674.1,2661,12787,2437,224
781,2676.3,2664,12788,2440,224
782,2678.2,2667,12789,2443,224
783,2680.6,2670,12789,2446,224
784,2682.9,2673,12790,2450,223
785,2684.7,2676,12791,2453,223
786,2687.2,2679,12792,2456,223
787,2689.4,2683,12794,2459,224
788,2691.9,2686,12794,2462,224
789,2694.4,2689,12795,2465,224
790,2696.9,2692,12795,2468,224
791,2699.0,2695,12796,2471,224
792,2701.1,2698,12797,2475,223
793,2703.2,2701,12798,2478,223
794,2705.3,2704,12799,2481,223
795,2707.2,2707,0,2484,223
796,2709.4,2710,1,2487,223
797,2712.3,2713,1,2490,223
798,2720.2,2716,12796,2493,223
799,2720.923076923077,2719,12798,2496,223
800,2734.8,2722,12787,2500,222
801,2737.0,2725,12788,2503,222
802,2738.9,2728,12789,2506,222
803,2740.6,2731,12790,2509,222
804,2742.3,2734,12792,2512,222
805,2744.1,2737,12793,2515,222
806,2746.0,2741,12795,2518,223
807,2748.2,2744,12796,2521,223
808,2750.6,2747,12796,2525,222
809,2752.3,2750,12798,2528,222
810,2754.2,2753,12799,2531,222
811,2756.0,2756,0,2534,222
812,2757.9,2759,1,2537,222
813,2760.2,2762,2,2540,222
814,2762.1,2765,3,2543,222
815,2763.8,2768,4,2546,222
816,2765.5,2771,6,2550,221
817,2767.7,2774,6,2553,221
818,2771.0,2777,6,2556,221
819,2777.6,2780,2,2559,221
820,2786.1,2783,12797,2562,221
821,2785.1666666666665,2786,1,2565,221
822,2795.2,2789,12794,2568,221
823,2797.4,2792,12795,2571,221
824,2799.3,2795,12796,2575,220
825,2801.1,2798,12797,2578,220
826,2802.7,2801,12798,2581,220
827,2805.1,2804,12799,2584,220
828,2807.6,2807,12799,2587,220
829,2810.2,2810,0,2590,220
830,2812.7,2813,0,2593,220
831,2814.9,2816,1,2596,220
832,2817.5,2819,2,2600,219
833,2819.8,2822,2,2603,219
834,2822.0,2825,3,2606,219
